ts_utc,h1_bar_utc,h4_bar_close_utc,pair,h1_state,h1_dir,h1_gap_h4,h1_down_run,h4_bias,h4_tipo,h4_stato,h4_score,h4_spread,h4_event
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,3.27,1
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,3.63,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ESTESO,100,3.13,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.15,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ESTESO,100,2.94,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.44,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ESTESO,71,2.82,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,0.81,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,2.2,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,NUOVO,100,2.21,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,NZDCHF,-,,,,SHORT,RESUME,ESTESO,95,2.65,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,NZDJPY,-,,,,SHORT,RESUME,ESTESO,100,3.01,
2026-06-23T23:05:32+00:00,2026-06-23T22:00:00+00:00,2026-06-23T21:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,NUOVO,100,2.51,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ESTESO,100,2.83,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,3.27,1
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,3.63,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ESTESO,100,3.13,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,CADCHF,ROTAZIONE,LONG,-1.4367,CHF>CAD,-,-,NESSUNO,60,0.44,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.15,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ESTESO,100,2.94,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.44,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ESTESO,71,2.82,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,0.81,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,2.2,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,NUOVO,100,2.21,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,NZDCHF,-,,,,SHORT,RESUME,ESTESO,95,2.65,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,NZDJPY,-,,,,SHORT,RESUME,ESTESO,100,3.01,
2026-06-24T00:05:34+00:00,2026-06-23T23:00:00+00:00,2026-06-23T21:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,NUOVO,100,2.51,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.38,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,2.53,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,2.88,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ESTESO,100,2.52,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.34,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.83,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.48,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ATTIVO,71,2.16,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,0.72,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,1.89,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.11,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,NZDCHF,-,,,,SHORT,RESUME,ATTIVO,95,2.26,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,NZDJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.61,
2026-06-24T01:05:32+00:00,2026-06-24T00:00:00+00:00,2026-06-24T01:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.25,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.38,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,2.53,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,2.88,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ESTESO,100,2.52,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.34,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.83,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.48,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ATTIVO,71,2.16,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,0.72,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,1.89,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.11,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,NZDCHF,-,,,,SHORT,RESUME,ATTIVO,95,2.26,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,NZDJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.61,
2026-06-24T02:05:35+00:00,2026-06-24T01:00:00+00:00,2026-06-24T01:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.25,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.38,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,2.53,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,2.88,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ESTESO,100,2.52,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,CADCHF,ROTAZIONE,LONG,-0.8016,CHF>CAD,-,-,NESSUNO,52,0.15,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.34,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.83,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.48,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ATTIVO,71,2.16,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,0.72,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,1.89,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.11,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,NZDCHF,-,,,,SHORT,RESUME,ATTIVO,95,2.26,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,NZDJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.61,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.25,
2026-06-24T03:05:34+00:00,2026-06-24T02:00:00+00:00,2026-06-24T01:00:00+00:00,USDCHF,ROTAZIONE,LONG,-0.6975,CHF>USD,-,-,NESSUNO,53,0.01,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.38,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,2.53,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,2.88,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ESTESO,100,2.52,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.34,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.83,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.48,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ATTIVO,71,2.16,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,0.72,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,1.89,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.11,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,NZDCHF,ROTAZIONE,LONG,-2.2214,CHF>NZD,SHORT,RESUME,ATTIVO,95,2.26,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,NZDJPY,ROTAZIONE,LONG,-2.0504,JPY>NZD,SHORT,RESUME,ATTIVO,100,2.61,
2026-06-24T04:05:33+00:00,2026-06-24T03:00:00+00:00,2026-06-24T01:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.25,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.63,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,2.39,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,3.35,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.64,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.85,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ESTESO,100,3.57,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.85,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ATTIVO,71,2.27,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,1.08,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,2.39,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.75,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,NZDCHF,ROTAZIONE,LONG,-1.3659,CHF>NZD,SHORT,RESUME,ATTIVO,95,2.51,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,NZDJPY,ROTAZIONE,LONG,-1.665,JPY>NZD,SHORT,RESUME,ESTESO,100,3.47,
2026-06-24T05:05:31+00:00,2026-06-24T04:00:00+00:00,2026-06-24T05:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.76,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.63,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,2.39,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,3.35,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.64,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.85,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ESTESO,100,3.57,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.85,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ATTIVO,71,2.27,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,1.08,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,2.39,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.75,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,NZDCHF,ROTAZIONE,LONG,-0.5745,CHF>NZD,SHORT,RESUME,ATTIVO,95,2.51,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,NZDJPY,ROTAZIONE,LONG,-0.5732,JPY>NZD,SHORT,RESUME,ESTESO,100,3.47,
2026-06-24T06:05:33+00:00,2026-06-24T05:00:00+00:00,2026-06-24T05:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.76,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.63,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,2.39,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,3.35,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.64,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.85,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ESTESO,100,3.57,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.85,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ATTIVO,71,2.27,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,1.08,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,GBPNZD,ROTAZIONE,SHORT,0.4556,GBP>NZD,LONG,RESUME,ATTIVO,98,2.39,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.75,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,NZDCHF,-,,,,SHORT,RESUME,ATTIVO,95,2.51,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,NZDJPY,ROTAZIONE,LONG,-0.3947,JPY>NZD,SHORT,RESUME,ESTESO,100,3.47,
2026-06-24T07:05:34+00:00,2026-06-24T06:00:00+00:00,2026-06-24T05:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.76,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.63,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ESTESO,97,2.39,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ESTESO,100,3.35,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.64,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.85,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ESTESO,100,3.57,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.85,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ATTIVO,71,2.27,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,GBPJPY,-,,,,SHORT,RESUME,ESTESO,84,1.08,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,2.39,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.75,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,NZDCHF,-,,,,SHORT,RESUME,ATTIVO,95,2.51,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,NZDJPY,-,,,,SHORT,RESUME,ESTESO,100,3.47,
2026-06-24T08:05:35+00:00,2026-06-24T07:00:00+00:00,2026-06-24T05:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.76,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.63,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ATTIVO,97,2.44,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ATTIVO,100,3.04,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,AUDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.92,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,EURCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.56,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,EURJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.97,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,EURUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.85,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,GBPAUD,-,,,,LONG,RESUME,ATTIVO,71,2.84,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,GBPNZD,-,,,,LONG,RESUME,ATTIVO,98,2.7,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,NZDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.49,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,NZDCHF,-,,,,SHORT,RESUME,ATTIVO,95,2.3,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,NZDJPY,-,,,,SHORT,RESUME,ATTIVO,100,2.9,
2026-06-24T09:05:35+00:00,2026-06-24T08:00:00+00:00,2026-06-24T09:00:00+00:00,NZDUSD,-,,,,SHORT,RESUME,ATTIVO,100,2.78,
2026-06-24T10:05:31+00:00,2026-06-24T09:00:00+00:00,2026-06-24T09:00:00+00:00,AUDCAD,-,,,,SHORT,RESUME,ATTIVO,100,2.63,
2026-06-24T10:05:31+00:00,2026-06-24T09:00:00+00:00,2026-06-24T09:00:00+00:00,AUDCHF,-,,,,SHORT,RESUME,ATTIVO,97,2.44,
2026-06-24T10:05:31+00:00,2026-06-24T09:00:00+00:00,2026-06-24T09:00:00+00:00,AUDJPY,-,,,,SHORT,RESUME,ATTIVO,100,3.04,
